Date,AAPL,SPY,ret,logret,mkt_ret,mkt_logret,vol_20,vol_60,vol_252,beta_rolling,cum_return,rolling_max,drawdown
2024-07-31,220.795654296875,544.0339965820312,0.014990793576195927,0.01487954208433474,0.01625468809589914,0.01612399500173891,0.014642168948885335,0.015882990793790366,0.014299675641126356,1.0666817518246903,3.043840362953757,3.2184556880226896,-0.054254382223982156
2024-08-01,217.09716796875,536.3298950195312,-0.01675072066025418,-0.016892600607434798,-0.014161066423977298,-0.014262291094290471,0.015075121010093622,0.01601464073469138,0.014338195403165362,1.065194652406992,2.992853843299512,3.2184556880226896,-0.07009630288300772
2024-08-02,218.58848571777344,526.3443603515625,0.006869356072107369,0.006845869542560841,-0.018618269763994943,-0.01879377152161854,0.014269238432896555,0.01602144666143442,0.014307630574152571,0.9919027538084696,3.0134128220209115,3.2184556880226896,-0.063708463274742
2024-08-05,208.05975341796875,511.0152893066406,-0.04816691174391807,-0.04936558702452678,-0.029123654017463196,-0.02955616588300669,0.017544136128992267,0.017343048867104756,0.014626092929295797,1.0919382731252858,2.868266032574639,3.2184556880226896,-0.10880673509076488
2024-08-06,206.03150939941406,515.7266235351562,-0.009748372692147567,-0.009796199151138208,0.009219556297245246,0.009177315616480393,0.01748559497930973,0.017384210981904267,0.014315824006296107,1.0759499415144023,2.840305106308874,3.2184556880226896,-0.11749441917783199
2024-08-07,208.60655212402344,512.2794189453125,0.012498295683585958,0.012420836721669786,-0.00668417031917834,-0.006706609432740089,0.017090670901409515,0.01739442482241298,0.01429034094872286,1.0562810979430959,2.8758040793591215,3.2184556880226896,-0.10646460348630171
2024-08-08,212.07638549804688,524.1220703125,0.016633386337551403,0.016496566665467505,0.023117562270155823,0.02285439949695413,0.017187425366689973,0.017379898639907982,0.014322480725394004,1.0416758433774025,2.923638439642208,3.2184556880226896,-0.09160208402981229
2024-08-09,214.98944091796875,526.4331665039062,0.013735878292534753,0.013642396182800016,0.004409461692823413,0.004399768500673586,0.01722193127220289,0.017435001000567715,0.014332226322151994,1.0455688657459865,2.9637971814205093,3.2184556880226896,-0.07912444081485359
2024-08-12,216.5222930908203,526.7098388671875,0.007129895153485499,0.007104597625675034,0.0005255602816947036,0.0005254222232597581,0.016768493331784037,0.017399440602582333,0.01433696850748845,1.0471715885015704,2.9849287445802335,3.2184556880226896,-0.0725586946284561
2024-08-13,220.24497985839844,535.371826171875,0.017193087669806983,0.01704695909425918,0.016445463261740345,0.016311701158275505,0.017368850719075873,0.017501182665674932,0.014373491743701849,1.0445889466838005,3.0362488861739285,3.2184556880226896,-0.05661311495660293
2024-08-14,220.69288635253906,537.0608520507812,0.0020336740225752603,0.0020316089069342493,0.0031548650794410715,0.003149898934875607,0.016559078219394074,0.017498194049416153,0.014363826217554327,1.0482752407292795,3.0424236266598137,3.2184556880226896,-0.05469457355525187
2024-08-15,223.6790008544922,546.2661743164062,0.013530633231118472,0.013439911644185232,0.017140184823515314,0.01699494908486799,0.016235869749867942,0.017548285356981566,0.014364882918125627,1.053018386359082,3.083589544885837,3.2184556880226896,-0.041903992538641965
2024-08-16,225.00283813476562,547.4909057617188,0.00591846921354322,0.005901023873922221,0.002242004910600892,0.0022394953678294923,0.016284430911553044,0.017545096669496694,0.014363066247335545,1.0604531683741458,3.1018396746744474,3.2184556880226896,-0.036233530814863246
2024-08-19,224.84356689453125,552.7257080078125,-0.0007078632498803694,-0.0007081139033632078,0.009561441461407583,0.009516020179095513,0.016279670120344633,0.017498554556660897,0.01432937048866546,1.0455533743834993,3.0996439963617246,3.2184556880226896,-0.03691574567986633
2024-08-20,225.460693359375,551.826904296875,0.0027446925583298754,0.002740932767784843,-0.0016261297383417528,-0.001627453322378899,0.016259864646679743,0.017211868122106712,0.014329338250986284,1.0450453773473676,3.1081515661720105,3.2184556880226896,-0.034272375493989204
2024-08-21,225.35121154785156,553.7232666015625,-0.000485591567612742,-0.000485709505379279,0.0034365165777914264,0.003430625247940325,0.014738908027175243,0.017130652900928932,0.014323659059133565,1.0436634774988955,3.106642273980615,3.2184556880226896,-0.03474132468506008
2024-08-22,223.4898681640625,549.3773803710938,-0.008259744294269344,-0.008294044989401818,-0.00784848044609232,-0.007879441875263286,0.014841906290171378,0.01718914478052706,0.014329371537935998,1.072260125180585,3.0809822031837677,3.2184556880226896,-0.04271411452098661
2024-08-23,225.78916931152344,555.2146606445312,0.010288167272858306,0.010235604290374394,0.010625265040024923,0.01056921360278048,0.01496425853025769,0.017214113465251483,0.0142803955704077,1.0696296588488643,3.112679863454822,3.2184556880226896,-0.03286539720323223
2024-08-26,226.12759399414062,553.8912353515625,0.001498852596203415,0.001497730437810912,-0.0023836281474131082,-0.002386473511411436,0.014963671992363044,0.01721296053070775,0.014176533631107142,1.0658501541964884,3.117345311749311,3.2184556880226896,-0.03141580499295216
2024-08-27,226.97366333007812,554.6517333984375,0.003741557237633808,0.003734575023169761,0.0013730097144293296,0.0013720679984829114,0.014967594531857852,0.017211254508563218,0.014158798106021052,1.0653142835425369,3.1290090376626907,3.2184556880226896,-0.027791791787865727
2024-08-28,225.4407958984375,551.4317626953125,-0.006753503508516889,-0.006776411611562529,-0.005805391940985616,-0.00582230873295789,0.014780791114096463,0.01723688358097089,0.014158851735091908,1.0649104443689001,3.1078772641486547,3.2184556880226896,-0.03435760333303528
2024-08-29,228.7255096435547,551.481201171875,0.01457018341346239,0.014465058190010921,8.965474952127295e-05,8.965073077441513e-05,0.014439997975649268,0.017303537112056757,0.014123815066097098,1.0665764734845016,3.1531596059138303,3.2184556880226896,-0.020288016501782247
2024-08-30,227.9391632080078,556.7456665039062,-0.003437948118565015,-0.0034438714421473927,0.009546046757068938,0.009500771159983087,0.014467765257084831,0.01731098941049592,0.01407965392468703,1.0688407842268053,3.1423192067791437,3.2184556880226896,-0.02365621547218555
